ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000,_conc_bin
493_crsuc_c0p100_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Sucrose,0.1,none,0.0,none,0.0,1.3,1.1,3.5822287572526914,3.581071393797872,3.551649101262328,3.151597134300266,1.4601803038713856,
495_crsuc_c0p100_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,122.0,24.47,Histidine,6.0,15.0,none,0.0,Sucrose,0.1,none,0.0,none,0.0,1.3,1.1,2.6358816227228345,2.624267514929592,2.59037535492439,2.4946246897444855,1.625215761427616,
495_crsuc_c0p100_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,122.0,24.47,Histidine,6.0,15.0,none,0.0,Sucrose,0.1,none,0.0,none,0.0,1.3,1.1,2.754016407647427,2.741771142405291,2.7060371457625116,2.605083003342629,1.6884268881552478,
498_crsuc_c0p150_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.15,none,0.0,none,0.0,1.3,1.1,3.766421801409167,3.706714450025365,3.7051336108563317,3.689481963451287,2.496597786758187,
498_crsuc_c0p150_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.15,none,0.0,none,0.0,1.3,1.1,3.8421249836934583,3.781217544602053,3.779604931361478,3.763638693722246,2.5467781455461487,
492_crsuc_c0p150_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,Sucrose,0.15,none,0.0,none,0.0,1.3,1.1,84.4647021680858,84.4647021680858,84.46470216808576,84.46470198702738,24.832869794181274,
492_crsuc_c0p150_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,Sucrose,0.15,none,0.0,none,0.0,1.3,1.1,86.96612502442318,86.96612502442318,86.96612502442315,86.96612483683239,25.182847600815716,
495_crsuc_c0p150_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,122.0,24.47,Histidine,6.0,15.0,none,0.0,Sucrose,0.15,none,0.0,none,0.0,1.3,1.1,2.513211339914113,2.5022526213256837,2.4702730107982953,2.37992559771746,1.5595777971541278,
495_crsuc_c0p150_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,122.0,24.47,Histidine,6.0,15.0,none,0.0,Sucrose,0.15,none,0.0,none,0.0,1.3,1.1,2.5111120762403054,2.5001645733654003,2.468217692408298,2.377962745494429,1.5584545308595779,
502_crsuc_c0p250_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Sucrose,0.25,none,0.0,none,0.0,1.3,1.1,25.65370089811681,23.611003923364912,20.572866202131245,16.443713294598673,6.051752780234193,
502_crsuc_c0p250_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Sucrose,0.25,none,0.0,none,0.0,1.3,1.1,22.023067363954727,20.270581221567245,17.664078974324543,14.121564671081542,5.206014778580419,
498_crsuc_c0p250_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.25,none,0.0,none,0.0,1.3,1.1,4.061134277778604,3.996754985143507,3.9950504495191077,3.978174102383333,2.6919499153909063,
498_crsuc_c0p250_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.25,none,0.0,none,0.0,1.3,1.1,4.411274855074337,4.341344945013836,4.339493448701431,4.321162066217258,2.9240429300404354,
496_crsuc_c0p250_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,26.0,26.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.25,none,0.0,none,0.0,1.3,1.1,0.8191404352647139,0.8186877455708368,0.7832568733293468,0.7786907594843494,0.7781867958080761,
496_crsuc_c0p250_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,26.0,26.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.25,none,0.0,none,0.0,1.3,1.1,0.827476469883862,0.8270191733645891,0.791227736603419,0.786615155411129,0.7861060631165245,
492_crsuc_c0p300_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,Sucrose,0.3,none,0.0,none,0.0,1.3,1.1,83.48634368854637,83.48634368854637,83.48634368854634,83.4863435100429,24.69598619854932,
492_crsuc_c0p300_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,Sucrose,0.3,none,0.0,none,0.0,1.3,1.1,90.88873029623473,90.88873029623473,90.8887302962347,90.8887300984002,25.731665161126735,
493_crsuc_c0p300_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Sucrose,0.3,none,0.0,none,0.0,1.3,1.1,4.230831076546892,4.229464159576443,4.194714633998369,3.7222288125175047,1.7245621677049903,
493_crsuc_c0p300_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Sucrose,0.3,none,0.0,none,0.0,1.3,1.1,3.6164808256569265,3.6153123958812845,3.5856087772617133,3.1817316476908277,1.4741420573457211,
494_crsuc_c0p300_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,Sucrose,0.3,none,0.0,none,0.0,1.3,1.1,1.5569705916891885,1.5478760115361068,1.3529337190016528,1.2339135603920215,1.1167906773100693,
494_crsuc_c0p300_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,Sucrose,0.3,none,0.0,none,0.0,1.3,1.1,1.4538368793034486,1.4466380008993645,1.2923300684662875,1.1981188311091442,1.1054093954396993,
492_crsuc_c0p350_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,Sucrose,0.35,none,0.0,none,0.0,1.3,1.1,100.12927742619601,100.12927742619601,100.12927742619597,100.12927720423016,27.024523906881257,
492_crsuc_c0p350_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,Sucrose,0.35,none,0.0,none,0.0,1.3,1.1,91.03948109203525,91.03948109203525,91.03948109203522,91.03948089380705,25.752756930048967,
497_crsuc_c0p350_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.35,none,0.0,none,0.0,1.3,1.1,53.22259003884652,44.747216603471706,36.099246509439794,27.774086199673437,13.00923693028404,
497_crsuc_c0p350_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.35,none,0.0,none,0.0,1.3,1.1,49.906455641986774,41.95915644864886,33.85001455934273,26.043569177471596,12.198671889687947,
494_crsuc_c0p350_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,Sucrose,0.35,none,0.0,none,0.0,1.3,1.1,1.5367845885197162,1.5280610474830245,1.3410719770601534,1.2269075824044158,1.1145630585557995,
494_crsuc_c0p350_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,Sucrose,0.35,none,0.0,none,0.0,1.3,1.1,1.4130762526781948,1.4066265957400725,1.2683782227074514,1.1839719962701691,1.1009112718862697,
497_crsuc_c0p400_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.4,none,0.0,none,0.0,1.3,1.1,54.41430337353909,45.74915683471619,36.907549004744425,28.395979031647716,13.300528250813363,
497_crsuc_c0p400_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.4,none,0.0,none,0.0,1.3,1.1,53.157414765335396,44.69242009602976,36.05504012634617,27.740074634778942,12.993306092779555,
502_crsuc_c0p400_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Sucrose,0.4,none,0.0,none,0.0,1.3,1.1,22.480273767306656,20.691241317055653,18.030383128689838,14.413993309283917,5.312518733406973,
502_crsuc_c0p400_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Sucrose,0.4,none,0.0,none,0.0,1.3,1.1,19.655679794609036,18.092428261158076,15.767377844842365,12.607386571375196,4.6545436336138435,
494_crsuc_c0p400_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,Sucrose,0.4,none,0.0,none,0.0,1.3,1.1,1.4062827012958266,1.399957916690325,1.264386181653686,1.1816141510324094,1.1001615720898115,
494_crsuc_c0p400_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,Sucrose,0.4,none,0.0,none,0.0,1.3,1.1,1.3195999890914243,1.3148685202440054,1.2134495026922527,1.1515290882039027,1.0905957341298964,
493_crsuc_c0p450_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Sucrose,0.45,none,0.0,none,0.0,1.3,1.1,3.65672520153293,3.6555437694133275,3.6255096074661037,3.217138113350585,1.4905463821321268,
493_crsuc_c0p450_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Sucrose,0.45,none,0.0,none,0.0,1.3,1.1,3.983656994005499,3.982369935210743,3.949650550291439,3.5047683481672003,1.623809606868073,
498_crsuc_c0p450_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.45,none,0.0,none,0.0,1.3,1.1,4.455959467359283,4.3853211927055895,4.383450941407928,4.364933868676408,2.9536624230273874,
498_crsuc_c0p450_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.45,none,0.0,none,0.0,1.3,1.1,4.072873380775273,4.0083079935431,4.006598530792956,3.9896734009369643,2.699731258029972,
494_crsuc_c0p450_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,Sucrose,0.45,none,0.0,none,0.0,1.3,1.1,1.6478980873468498,1.637132168030629,1.4063647266074142,1.2654718648120418,1.1268249467444524,
494_crsuc_c0p450_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,55.0,25.64,Histidine,6.0,15.0,none,0.0,Sucrose,0.45,none,0.0,none,0.0,1.3,1.1,1.381131664357215,1.3752691812010718,1.249606876051569,1.1728849533959078,1.0973860389095473,
498_crsuc_c0p500_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.5,none,0.0,none,0.0,1.3,1.1,4.435112361314241,4.36480456623814,4.362943064869068,4.344512623845422,2.9398437798810217,
498_crsuc_c0p500_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.5,none,0.0,none,0.0,1.3,1.1,4.3294614758823355,4.260828515668898,4.259011357994382,4.241019957124495,2.8698123865199143,
502_crsuc_c0p500_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Sucrose,0.5,none,0.0,none,0.0,1.3,1.1,21.661233384402752,19.93767005655864,17.37418520002761,13.890136114700882,5.121727354934578,
502_crsuc_c0p500_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Sucrose,0.5,none,0.0,none,0.0,1.3,1.1,19.83134894701207,18.254055486591632,15.908120275060542,12.719744339408999,4.6954648878543495,
486_crsuc_c0p500_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,12.0,25.75,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.5,none,0.0,none,0.0,1.3,1.1,1.2467787630200573,1.241215208237215,1.204165004979133,1.1098592778433682,0.8831368853729014,
486_crsuc_c0p500_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,12.0,25.75,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.5,none,0.0,none,0.0,1.3,1.1,1.2447954747096803,1.2392407700400194,1.2022495036496479,1.108093791457817,0.8817320530857606,
493_crsuc_c0p600_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Sucrose,0.6,none,0.0,none,0.0,1.3,1.1,3.769269303329023,3.76805150992687,3.7370929777762183,3.3161529145175637,1.536421363628814,
493_crsuc_c0p600_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Sucrose,0.6,none,0.0,none,0.0,1.3,1.1,3.7509122347081503,3.749700372194851,3.7188926140695333,3.3000026101435727,1.5289386953247768,
502_crsuc_c0p600_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Sucrose,0.6,none,0.0,none,0.0,1.3,1.1,21.565972570335845,19.85002381440651,17.297864239329982,13.829207418323476,5.0995368226853754,
502_crsuc_c0p600_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,240.0,25.29,Histidine,6.0,15.0,none,0.0,Sucrose,0.6,none,0.0,none,0.0,1.3,1.1,22.850503566898137,21.031877191153264,18.327003457420894,14.650791821559215,5.398761921520819,
496_crsuc_c0p600_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,26.0,26.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.6,none,0.0,none,0.0,1.3,1.1,0.9121410972292641,0.9116370116582179,0.8721835146864823,0.867098989599763,0.8665378086827312,
496_crsuc_c0p600_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,26.0,26.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.6,none,0.0,none,0.0,1.3,1.1,0.9014594651489216,0.9009612826740337,0.8619698060412733,0.8569448233065481,0.8563902141009593,
492_crsuc_c0p700_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,Sucrose,0.7,none,0.0,none,0.0,1.3,1.1,91.52183879450531,91.52183879450531,91.52183879450529,91.52183859501746,25.820244316396305,
492_crsuc_c0p700_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,Sucrose,0.7,none,0.0,none,0.0,1.3,1.1,97.64146615414774,97.64146615414774,97.6414661541477,97.6414659386787,26.676450517327776,
493_crsuc_c0p700_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Sucrose,0.7,none,0.0,none,0.0,1.3,1.1,3.6702855498837463,3.6690997366224405,3.63895419805251,3.2290683271448515,1.4960738217736054,
493_crsuc_c0p700_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Sucrose,0.7,none,0.0,none,0.0,1.3,1.1,3.7819103148490627,3.7806884373289122,3.7496260794405822,3.3272743080178104,1.5415740651949246,
495_crsuc_c0p700_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,122.0,24.47,Histidine,6.0,15.0,none,0.0,Sucrose,0.7,none,0.0,none,0.0,1.3,1.1,2.695165219963557,2.6832343783309156,2.6484179291633385,2.5500560022018766,1.656937010850004,
495_crsuc_c0p700_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,122.0,24.47,Histidine,6.0,15.0,none,0.0,Sucrose,0.7,none,0.0,none,0.0,1.3,1.1,2.2735488541928572,2.2638705777974693,2.2356275394163463,2.155836528419141,1.4313400747385359,
492_crsuc_c0p800_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,Sucrose,0.8,none,0.0,none,0.0,1.3,1.1,92.59863746080286,92.59863746080286,92.59863746080283,92.59863725850299,25.97090082553587,
492_crsuc_c0p800_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,Sucrose,0.8,none,0.0,none,0.0,1.3,1.1,89.15945992889276,89.15945992889276,89.15945992889273,89.15945973557416,25.48972036210686,
493_crsuc_c0p800_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Sucrose,0.8,none,0.0,none,0.0,1.3,1.1,4.198029634059765,4.1966733147350315,4.16219320066392,3.693370540479958,1.7111917152055074,
493_crsuc_c0p800_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Sucrose,0.8,none,0.0,none,0.0,1.3,1.1,3.794153432870754,3.7929275997859264,3.7617646842200663,3.3380456401199403,1.5465645782804032,
501_crsuc_c0p800_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,51.0,25.72,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.8,none,0.0,none,0.0,1.3,1.1,1.2195743860329518,1.2195705776228807,1.171348504625638,1.1598709505411504,1.1586041686233703,
501_crsuc_c0p800_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,51.0,25.72,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.8,none,0.0,none,0.0,1.3,1.1,1.3373039989469437,1.3372982113516851,1.264015703473468,1.2465734017361034,1.2446482883990013,
493_crsuc_c0p900_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Sucrose,0.9,none,0.0,none,0.0,1.3,1.1,3.6098999194743837,3.6087336158891445,3.5790840489123483,3.175941854118672,1.471459562709951,
493_crsuc_c0p900_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Sucrose,0.9,none,0.0,none,0.0,1.3,1.1,3.830885569059087,3.8296478683813664,3.7981832569322136,3.3703620841013024,1.561537251579859,
498_crsuc_c0p900_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.9,none,0.0,none,0.0,1.3,1.1,4.3471085655960335,4.278195854191148,4.276371289696018,4.258306555025382,2.8815098775193175,
498_crsuc_c0p900_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.9,none,0.0,none,0.0,1.3,1.1,4.280492497677378,4.212635820138255,4.210839215679203,4.193051309059578,2.837352973036123,
501_crsuc_c0p900_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,51.0,25.72,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.9,none,0.0,none,0.0,1.3,1.1,1.3020683871279992,1.3020643211108578,1.2505804284261914,1.238326513858852,1.2369740447455146,
501_crsuc_c0p900_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,51.0,25.72,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.9,none,0.0,none,0.0,1.3,1.1,1.1403203925204908,1.1403168315997985,1.0952284681197852,1.0844967824360843,1.0833123222914107,
498_crsuc_c1p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,none,0.0,none,0.0,1.3,1.1,4.268832748124541,4.201160907228868,4.199369196589406,4.181629742930829,2.829624230356033,
498_crsuc_c1p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,none,0.0,none,0.0,1.3,1.1,4.292953654601995,4.224899436077187,4.223097601432565,4.20525791154364,2.8456129339323777,
497_crsuc_c1p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,none,0.0,none,0.0,1.3,1.1,53.440187189516585,44.93016273079414,36.246835962991696,27.887638766654362,13.062424353397379,
497_crsuc_c1p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,none,0.0,none,0.0,1.3,1.1,53.23882013264265,44.76086215350276,36.110254882789775,27.782555836372342,13.01320406341628,
500_crsuc_c1p000_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,25.0,25.73,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,none,0.0,none,0.0,1.3,1.1,1.0534620231391718,1.0534620231391651,1.0534620231304321,1.0534620115698443,1.021164894684434,
500_crsuc_c1p000_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,25.0,25.73,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,none,0.0,none,0.0,1.3,1.1,1.1360814852013887,1.1360814852013796,1.1360814851893701,1.136081469291487,1.0916671369006188,
498_crtre_c0p050_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.05,none,0.0,none,0.0,1.3,1.1,2.0025447395679006,1.9707993194499442,1.96995881317397,1.9616370887816525,1.3274001235918247,
498_crtre_c0p050_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.05,none,0.0,none,0.0,1.3,1.1,3.585742763454255,3.528899633704585,3.5273946289787665,3.512493806825024,2.376833482584113,
497_crtre_c0p050_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.05,none,0.0,none,0.0,1.3,1.1,14.659959329226787,12.325450390241205,9.943400367013563,7.650267054383539,3.583346243756156,
497_crtre_c0p050_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.05,none,0.0,none,0.0,1.3,1.1,17.497917289994497,14.711480799313742,11.868299950225788,9.131248815572839,4.277030284987425,
496_crtre_c0p050_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,26.0,26.0,Histidine,6.0,15.0,none,0.0,Trehalose,0.05,none,0.0,none,0.0,1.3,1.1,0.17341425109302125,0.17331841545744325,0.16581760373967602,0.1648509450585186,0.16474425458184747,
496_crtre_c0p050_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,26.0,26.0,Histidine,6.0,15.0,none,0.0,Trehalose,0.05,none,0.0,none,0.0,1.3,1.1,0.5370498795341843,0.5367530843387615,0.5135236784275099,0.5105300148445338,0.5101996030860851,
492_crtre_c0p100_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,Trehalose,0.1,none,0.0,none,0.0,1.3,1.1,27.07017726643929,27.07017726643929,27.070177266439288,27.070177235264495,16.802716121037232,
492_crtre_c0p100_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,335.0,25.21,Histidine,6.0,15.0,none,0.0,Trehalose,0.1,none,0.0,none,0.0,1.3,1.1,31.90089210312742,31.90089210312742,31.90089210312741,31.900892059337394,17.478588646443047,
497_crtre_c0p100_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.1,none,0.0,none,0.0,1.3,1.1,28.151224908688224,23.668313947233628,19.094110789759096,14.690652618494706,6.8810256871660425,
497_crtre_c0p100_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.1,none,0.0,none,0.0,1.3,1.1,21.748497712666417,18.285182131365897,14.751337894099306,11.349404322972429,5.316002618594488,
495_crtre_c0p100_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,122.0,24.47,Histidine,6.0,15.0,none,0.0,Trehalose,0.1,none,0.0,none,0.0,1.3,1.1,0.9538146483338145,0.9511873017311969,0.9435202081386227,0.9218594667939313,0.7251815441533545,
495_crtre_c0p100_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,122.0,24.47,Histidine,6.0,15.0,none,0.0,Trehalose,0.1,none,0.0,none,0.0,1.3,1.1,0.6316502600934801,0.6307441377139893,0.6280999014784802,0.6206295195847342,0.5527990068237377,
498_crtre_c0p150_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.15,none,0.0,none,0.0,1.3,1.1,1.8672530918413162,1.8376523879490043,1.8368686661616633,1.8291091563270119,1.2377211534470878,
498_crtre_c0p150_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.15,none,0.0,none,0.0,1.3,1.1,2.404722272483981,2.3666013170323277,2.365592009164163,2.3555990059636467,1.5939861809968903,
493_crtre_c0p150_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Trehalose,0.15,none,0.0,none,0.0,1.3,1.1,1.6200366859577073,1.6195132768299856,1.6062072609820843,1.4252866951916845,0.6603558481509612,
493_crtre_c0p150_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,168.0,25.25,Histidine,6.0,15.0,none,0.0,Trehalose,0.15,none,0.0,none,0.0,1.3,1.1,2.3661087336172293,2.3653442799914384,2.3459104728203046,2.0816709416899086,0.9644681102363334,
500_crtre_c0p150_d0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,25.0,25.73,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.15,none,0.0,none,0.0,1.3,1.1,0.969486020949741,0.9694860209497369,0.9694860209443341,0.9694860137922562,0.9495050666133235,
500_crtre_c0p150_d1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,25.0,25.73,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.15,none,0.0,none,0.0,1.3,1.1,0.8657252483285975,0.8657252483285962,0.8657252483268796,0.8657252460544694,0.8593767543427866,
