ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000,_conc_bin
161_p3conc_227.4_i30,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,227.4165,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,18.15805884009476,18.15805884009476,18.15805884009476,16.39718030119469,4.891204102014508,
247_p3conc_1.5_i0,BSA,Other,2.0,66.0,4.7,0.3,1.4772,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9529871911446495,0.9529871911446495,0.9486867523747309,0.9486867523747309,0.91,
247_p3conc_2.2_i1,BSA,Other,2.0,66.0,4.7,0.3,2.1821,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9995327456135026,0.9716358557224062,0.940530491435583,0.940530491435583,0.91,
247_p3conc_3.2_i2,BSA,Other,2.0,66.0,4.7,0.3,3.2233,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9210636574632444,0.9210636574632444,0.9210636574632444,0.9210636574632444,0.91,
247_p3conc_7.0_i3,BSA,Other,2.0,66.0,4.7,0.3,7.0336,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0727875744501698,1.0134193721682812,0.9260177653476991,0.9260177653476991,0.91,
249_p3conc_15.3_i4,BSA,Other,2.0,66.0,4.7,0.3,15.3478,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.1200855045934413,1.1031227589897343,1.1031227589897343,1.0586677254954304,0.91,
250_p3conc_22.7_i5,BSA,Other,2.0,66.0,4.7,0.3,22.6716,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.19292229593524,1.19292229593524,1.19292229593524,1.19292229593524,1.0600456495964494,
250_p3conc_30.1_i6,BSA,Other,2.0,66.0,4.7,0.3,30.1369,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.3910708113457244,1.3910708113457244,1.3910708113457244,1.3892683121043041,1.1560096708741643,
250_p3conc_33.5_i7,BSA,Other,2.0,66.0,4.7,0.3,33.4901,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.556831219591912,1.556831219591912,1.5509452581925174,1.3677275477202333,1.1914703251716239,
250_p3conc_36.3_i8,BSA,Other,2.0,66.0,4.7,0.3,36.3291,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.6603034527775853,1.6603034527775853,1.6603034527775853,1.634039737420893,1.2688815607938297,
250_p3conc_43.8_i9,BSA,Other,2.0,66.0,4.7,0.3,43.7938,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.7931264942182954,1.6993215286063792,1.5970242106911305,1.5776111896644431,1.3013153643186997,
250_p3conc_49.5_i10,BSA,Other,2.0,66.0,4.7,0.3,49.4711,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.7634807910934547,1.7634807910934547,1.7634807910934547,1.7634807910934547,1.3364894551999598,
250_p3conc_52.8_i11,BSA,Other,2.0,66.0,4.7,0.3,52.7922,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.9506954117277813,1.9157734028552016,1.8401897638081544,1.764884514065461,1.2980618311396859,
250_p3conc_63.6_i12,BSA,Other,2.0,66.0,4.7,0.3,63.6397,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.2104298444370083,2.2104298444370083,2.0911372198567553,1.988544228288777,1.4961128293876587,
250_p3conc_73.1_i13,BSA,Other,2.0,66.0,4.7,0.3,73.0781,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.2261050320776854,2.2261050320776854,2.2261050320776854,1.8584245237609984,1.518864379403181,
250_p3conc_76.7_i14,BSA,Other,2.0,66.0,4.7,0.3,76.7158,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.16684435657778,2.16684435657778,2.16684435657778,2.16684435657778,1.596468060223026,
250_p3conc_92.5_i15,BSA,Other,2.0,66.0,4.7,0.3,92.479,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.8426069837618586,2.8426069837618586,2.6192520921538196,2.6192520921538196,1.7708683960339575,
239_p3conc_107.9_i16,BSA,Other,2.0,66.0,4.7,0.3,107.9498,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.850518466612337,2.850518466612337,2.850518466612337,2.6645030398867537,1.8613687297534351,
239_p3conc_111.5_i17,BSA,Other,2.0,66.0,4.7,0.3,111.4808,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,3.3983173205052726,2.9973791337018927,2.673319506403902,2.673319506403902,1.8249281393530956,
239_p3conc_134.4_i18,BSA,Other,2.0,66.0,4.7,0.3,134.3872,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,3.683376262483975,3.683376262483975,3.683376262483975,3.3897983951477744,2.0434534422327615,
239_p3conc_170.7_i19,BSA,Other,2.0,66.0,4.7,0.3,170.6684,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,5.257192143872444,5.227604888280273,4.601285409357624,4.174608347927202,2.7627795918359683,
239_p3conc_179.8_i20,BSA,Other,2.0,66.0,4.7,0.3,179.8005,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,5.3605990846206115,5.306858303786769,5.11104392110915,3.9872213903495943,2.7769250867873274,
239_p3conc_189.4_i21,BSA,Other,2.0,66.0,4.7,0.3,189.4214,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,5.74330771874719,5.74330771874719,5.3636119663442035,4.735132102523017,3.0404996315975183,
239_p3conc_199.6_i22,BSA,Other,2.0,66.0,4.7,0.3,199.557,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,6.824738486841341,6.661507516507791,5.856199580243664,5.097086024792881,3.358247470107405,
239_p3conc_210.2_i23,BSA,Other,2.0,66.0,4.7,0.3,210.235,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,7.851900661238482,7.6070059623160455,6.664401669716397,6.1596991850192016,3.9038209706681952,
239_p3conc_221.5_i24,BSA,Other,2.0,66.0,4.7,0.3,221.4843,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,8.844050001019399,8.778910830397875,7.4816131094370215,6.460864119891048,4.151964908300989,
239_p3conc_233.3_i25,BSA,Other,2.0,66.0,4.7,0.3,233.3361,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,10.136403230894631,9.898684271333108,8.286921380855423,7.413829331347723,4.956214477621419,
239_p3conc_235.6_i26,BSA,Other,2.0,66.0,4.7,0.3,235.5554,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,11.274845717377268,11.079618225690558,8.57993204740862,7.233737387139767,4.790625398216417,
239_p3conc_245.8_i27,BSA,Other,2.0,66.0,4.7,0.3,245.8216,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,14.86210361909706,12.324341341866024,9.588314889891624,7.992278496705738,5.481808886623054,
239_p3conc_259.0_i28,BSA,Other,2.0,66.0,4.7,0.3,258.9751,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,16.0875541148729,13.00932964934279,11.603279082513021,9.99801568273602,7.2551693550115015,
239_p3conc_272.8_i29,BSA,Other,2.0,66.0,4.7,0.3,272.8324,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,18.925775952357377,15.4500450309747,14.141146996146107,10.27022546570411,7.88535035298869,
239_p3conc_287.4_i30,BSA,Other,2.0,66.0,4.7,0.3,287.4313,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,25.86933243980391,20.008780901790164,16.926980647941246,12.537814046137846,9.15406594453752,
235_p3conc_302.8_i31,BSA,Other,2.0,66.0,4.7,0.3,302.8112,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,29.88521912470819,23.786416710158313,21.121816066071474,15.343268967818434,10.640835805113909,
235_p3conc_319.0_i32,BSA,Other,2.0,66.0,4.7,0.3,319.0142,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,41.53812572988191,31.34249055529766,23.64055070665143,18.078075716831794,13.551662827195887,
235_p3conc_336.1_i33,BSA,Other,2.0,66.0,4.7,0.3,336.0841,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,46.5397580931395,33.410636947318366,27.29290235130763,21.548950229556702,16.286376411830386,
235_p3conc_348.0_i34,BSA,Other,2.0,66.0,4.7,0.3,347.9589,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,58.31277184555531,37.73394609085696,29.162345667208623,23.121856888367667,17.044118640241216,
235_p3conc_354.1_i35,BSA,Other,2.0,66.0,4.7,0.3,354.0674,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,60.392290667705176,43.151129991202566,34.77752162668324,23.907574532128415,17.62266743041418,
235_p3conc_373.0_i36,BSA,Other,2.0,66.0,4.7,0.3,373.013,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,77.51174721000675,52.64160321862975,41.05322990846374,28.248662880908345,22.86236758374048,
235_p3conc_393.0_i37,BSA,Other,2.0,66.0,4.7,0.3,392.9724,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,92.86058722332149,55.41828266914091,52.828292209285706,34.903942011052564,27.44684153506649,
235_p3conc_437.0_i38,BSA,Other,2.0,66.0,4.7,0.3,437.0096,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,134.2153824054524,72.03756179423189,63.45201069886133,39.86911758343399,35.51786345758992,
235_p3conc_449.0_i39,BSA,Other,2.0,66.0,4.7,0.3,448.9893,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,141.28633517360004,79.86117377172673,58.42481010723378,40.44300838597117,35.73437890665048,
235_p3conc_461.3_i40,BSA,Other,2.0,66.0,4.7,0.3,461.2985,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,144.7985480530372,82.20603736476676,64.33241490953051,40.099635598531734,37.54184021862039,
235_p3conc_473.9_i41,BSA,Other,2.0,66.0,4.7,0.3,473.944,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,145.80774847814956,88.7023583069769,59.23877538299975,45.97332030012216,37.52568564002058,
235_p3conc_486.9_i42,BSA,Other,2.0,66.0,4.7,0.3,486.9361,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,142.19838799106847,83.6255596144295,63.3353177616321,47.60358469804948,37.86510711590907,
235_p3conc_500.3_i43,BSA,Other,2.0,66.0,4.7,0.3,500.2856,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,168.3891205973943,89.07709236090191,70.39557359011889,49.32492826634532,39.09084734184531,
251_p3conc_1.5_i0,BSA,Other,2.0,66.0,4.7,0.3,1.4732,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9186980812946824,0.9140723680587577,0.9101875706836774,0.9101875706836774,0.91,
251_p3conc_2.2_i1,BSA,Other,2.0,66.0,4.7,0.3,2.1702,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9884627836249174,0.9783976905299424,0.91,0.91,0.91,
251_p3conc_3.2_i2,BSA,Other,2.0,66.0,4.7,0.3,3.197,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9577938533900097,0.9577938533900097,0.9162962105272583,0.9162962105272583,0.91,
251_p3conc_4.7_i3,BSA,Other,2.0,66.0,4.7,0.3,4.7097,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9362952221865792,0.9362952221865792,0.9362952221865792,0.9362952221865792,0.91,
251_p3conc_6.9_i4,BSA,Other,2.0,66.0,4.7,0.3,6.9381,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0006139049248048,0.9823387828386948,0.9184634773117577,0.9184634773117577,0.91,
253_p3conc_15.1_i5,BSA,Other,2.0,66.0,4.7,0.3,15.0569,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.005160543813512,1.005160543813512,1.005160543813512,1.005160543813512,0.91,
253_p3conc_22.2_i6,BSA,Other,2.0,66.0,4.7,0.3,22.1811,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.1709773476058247,1.1709773476058247,1.1709773476058247,1.0936028586289452,0.9183881967441677,
255_p3conc_30.1_i7,BSA,Other,2.0,66.0,4.7,0.3,30.0994,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.3885575251749784,1.3620388538786974,1.346349520793586,1.346349520793586,1.1107962931876352,
255_p3conc_32.7_i8,BSA,Other,2.0,66.0,4.7,0.3,32.6761,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.3751105084459467,1.3751105084459467,1.3586110990517586,1.2980494378309964,1.1519348501010462,
255_p3conc_36.2_i9,BSA,Other,2.0,66.0,4.7,0.3,36.239,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.4674609783655979,1.4674609783655979,1.420371139940908,1.420371139940908,1.1804228484150123,
255_p3conc_43.6_i10,BSA,Other,2.0,66.0,4.7,0.3,43.6309,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.4818072804058626,1.4818072804058626,1.4798894312519892,1.4798894312519892,1.2914666984452792,
255_p3conc_48.1_i11,BSA,Other,2.0,66.0,4.7,0.3,48.1369,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.856147274105475,1.68882624461884,1.544555406683604,1.544555406683604,1.290799497355598,
255_p3conc_52.5_i12,BSA,Other,2.0,66.0,4.7,0.3,52.5306,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.6967128515090746,1.6967128515090746,1.6870094780466753,1.5491103119349674,1.3751530141202548,
255_p3conc_63.2_i13,BSA,Other,2.0,66.0,4.7,0.3,63.2456,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.9294266788074366,1.9294266788074366,1.7609301738250822,1.6821548816746572,1.4181855319381558,
255_p3conc_70.9_i14,BSA,Other,2.0,66.0,4.7,0.3,70.913,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.0212456154306215,2.0066694458159686,1.762743762792194,1.7385743925636457,1.4575627536556766,
255_p3conc_76.1_i15,BSA,Other,2.0,66.0,4.7,0.3,76.1462,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.1745324959405665,1.9378919866466702,1.891143670913535,1.7792148192517683,1.4985448894431992,
255_p3conc_91.7_i16,BSA,Other,2.0,66.0,4.7,0.3,91.6782,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.317702872479603,2.3153228356656794,2.095661485597644,2.0594948390409287,1.6864628902303838,
237_p3conc_104.5_i17,BSA,Other,2.0,66.0,4.7,0.3,104.4658,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.4371211356815685,2.3884334204161797,2.2785470186002597,2.1257328184499302,1.69968471861027,
237_p3conc_110.4_i18,BSA,Other,2.0,66.0,4.7,0.3,110.3784,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.895791480332204,2.7006269479182503,2.212965607237861,2.212965607237861,1.8210497848838858,
237_p3conc_132.9_i19,BSA,Other,2.0,66.0,4.7,0.3,132.893,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,3.379840486179223,2.797835311215432,2.797835311215432,2.379307752040677,2.092202620145561,
237_p3conc_169.2_i20,BSA,Other,2.0,66.0,4.7,0.3,169.2166,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,4.0254989255192335,3.7816450363989857,3.231908963950994,3.20193002987898,2.4936151099077866,
237_p3conc_179.0_i21,BSA,Other,2.0,66.0,4.7,0.3,178.9641,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,4.501731345382308,4.501731345382308,3.9799746309133917,3.1700683881272744,2.655716623555922,
237_p3conc_189.3_i22,BSA,Other,2.0,66.0,4.7,0.3,189.2731,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,5.144936710693322,4.867769457543942,4.584249813344923,3.330389906873961,3.1114527910034306,
237_p3conc_200.2_i23,BSA,Other,2.0,66.0,4.7,0.3,200.176,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,6.030311064623211,5.144707448028135,4.6985731207625365,3.706268350965169,3.293554424650463,
237_p3conc_211.7_i24,BSA,Other,2.0,66.0,4.7,0.3,211.7064,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,6.76993433456229,6.626354042316015,5.923947288279851,4.30439981645516,4.098960076046247,
237_p3conc_223.9_i25,BSA,Other,2.0,66.0,4.7,0.3,223.9015,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,7.1878119992873835,7.018803091471776,6.290222152913287,5.223580458260593,4.440290870642457,
237_p3conc_226.7_i26,BSA,Other,2.0,66.0,4.7,0.3,226.7091,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,8.301939959719991,7.419096676712907,6.907206792449135,5.501182809723469,4.507897608433309,
237_p3conc_236.8_i27,BSA,Other,2.0,66.0,4.7,0.3,236.7991,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,9.720318340976663,9.408966706520939,7.286154566816358,6.4529105218213,5.019466787681648,
237_p3conc_250.4_i28,BSA,Other,2.0,66.0,4.7,0.3,250.4396,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,12.001118552629256,10.009790419336694,9.27515054521106,7.037951160761194,5.60146181295823,
237_p3conc_264.9_i29,BSA,Other,2.0,66.0,4.7,0.3,264.8659,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,14.91997416188455,11.936603542342514,10.157397814597058,7.986628847223141,7.986628847223141,
234_p3conc_280.1_i30,BSA,Other,2.0,66.0,4.7,0.3,280.1231,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,15.790992428794857,15.324740308261726,12.397674887632236,9.343650357663122,8.066541959912849,
234_p3conc_296.3_i31,BSA,Other,2.0,66.0,4.7,0.3,296.2593,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,20.927831190960877,18.558862458144333,15.121931700334551,12.13162026551293,10.963391608673328,
234_p3conc_313.3_i32,BSA,Other,2.0,66.0,4.7,0.3,313.325,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,26.04584880385329,24.398459847082027,19.223272276853606,14.181347969666733,12.508505061875251,
234_p3conc_331.4_i33,BSA,Other,2.0,66.0,4.7,0.3,331.3729,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,29.660509010137996,28.976492195625198,24.212066261522736,16.780123114918165,15.729536089246583,
234_p3conc_334.0_i34,BSA,Other,2.0,66.0,4.7,0.3,333.9773,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,34.98581340571597,29.292512426276872,23.680110743709616,17.04968999111146,15.79342812504627,
234_p3conc_350.5_i35,BSA,Other,2.0,66.0,4.7,0.3,350.4612,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,41.4590583119566,35.84008743377839,28.10414059958598,21.006963929348743,19.409865101429958,
234_p3conc_370.6_i36,BSA,Other,2.0,66.0,4.7,0.3,370.6491,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,49.65067491319447,46.33952523851857,38.46654161533975,23.971157448277594,22.03427544325718,
234_p3conc_414.9_i37,BSA,Other,2.0,66.0,4.7,0.3,414.912,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,64.58087614009517,59.224669660285635,46.85796304879452,29.208744742134428,29.208744742134428,
234_p3conc_426.9_i38,BSA,Other,2.0,66.0,4.7,0.3,426.8654,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,60.29252344247735,58.28425098734583,50.08464439796762,32.52017044080548,25.031686349788487,
234_p3conc_439.2_i39,BSA,Other,2.0,66.0,4.7,0.3,439.1633,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,67.24713796900228,62.272454745185186,46.66060950556546,31.28726732944672,31.28726732944672,
234_p3conc_451.8_i40,BSA,Other,2.0,66.0,4.7,0.3,451.8143,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,67.98817348368942,66.76556049263425,48.68983615966958,34.65503168067876,31.07815800893026,
234_p3conc_464.8_i41,BSA,Other,2.0,66.0,4.7,0.3,464.8309,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,68.41354734442181,67.78193710426733,48.74423969364189,31.945664963274144,31.945664963274144,
234_p3conc_478.2_i42,BSA,Other,2.0,66.0,4.7,0.3,478.2225,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,73.26845213832475,65.85655341140969,51.817589430765196,31.99677356937555,31.393369381942342,
254_p3conc_1.4_i0,BSA,Other,2.0,66.0,4.7,0.3,1.4196,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9688687628088454,0.91,0.91,0.91,0.91,
254_p3conc_2.0_i1,BSA,Other,2.0,66.0,4.7,0.3,2.0152,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.91,0.91,0.91,0.91,0.91,
254_p3conc_2.9_i2,BSA,Other,2.0,66.0,4.7,0.3,2.8608,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0042953701809831,0.9511093568956929,0.9223692123173747,0.9223692123173747,0.91,
254_p3conc_4.1_i3,BSA,Other,2.0,66.0,4.7,0.3,4.0611,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0162723373062053,0.9153226275110794,0.91,0.91,0.91,
254_p3conc_5.8_i4,BSA,Other,2.0,66.0,4.7,0.3,5.765,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9137606578296349,0.913164928290669,0.913164928290669,0.91,0.91,
254_p3conc_8.2_i5,BSA,Other,2.0,66.0,4.7,0.3,8.184,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9947353224183071,0.9947353224183071,0.9947353224183071,0.9322916578713535,0.9322916578713535,
254_p3conc_11.6_i6,BSA,Other,2.0,66.0,4.7,0.3,11.6178,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9587787640713208,0.9587787640713208,0.9587787640713208,0.91,0.91,
254_p3conc_16.5_i7,BSA,Other,2.0,66.0,4.7,0.3,16.4924,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0869437172676712,1.0869437172676712,1.0869437172676712,0.9965505915132995,0.91,
256_p3conc_23.4_i8,BSA,Other,2.0,66.0,4.7,0.3,23.4123,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.2735507813218572,1.2735507813218572,1.2735507813218572,1.1841907979379074,0.9744708407523335,
256_p3conc_29.8_i9,BSA,Other,2.0,66.0,4.7,0.3,29.7909,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.3873605592792764,1.3873605592792764,1.3873605592792764,1.3512400388526167,1.1304867826996527,
256_p3conc_33.2_i10,BSA,Other,2.0,66.0,4.7,0.3,33.2358,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.5654126800290258,1.5654126800290258,1.5654126800290258,1.48364816939893,1.2679821935217876,
256_p3conc_35.5_i11,BSA,Other,2.0,66.0,4.7,0.3,35.5001,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.7458131875815868,1.7458131875815868,1.7169212614882086,1.5702370367232608,1.2909402541896133,
256_p3conc_42.3_i12,BSA,Other,2.0,66.0,4.7,0.3,42.3032,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.9798843331430527,1.968070083777946,1.805143231902147,1.6837681926365087,1.400583408908488,
256_p3conc_47.2_i13,BSA,Other,2.0,66.0,4.7,0.3,47.1809,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.130396069640364,2.130396069640364,1.9722829203898862,1.9221638669606818,1.462228197775068,
256_p3conc_50.4_i14,BSA,Other,2.0,66.0,4.7,0.3,50.4102,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.3222122980500504,2.3222122980500504,1.969243910606503,1.8894941640521365,1.3956864783541219,
256_p3conc_60.1_i15,BSA,Other,2.0,66.0,4.7,0.3,60.0706,27.5,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,2.260388523577743,2.23223521083932,2.23223521083932,2.159639703269475,1.7659993276671728,
