ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000,Charge,ProtPi PI,Unnamed: 29,_conc_bin
492_crsuc_c0p800_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,335.0,25.21,Histidine,6.4,10.0,none,0.0,Sucrose,0.8,none,0.0,none,0.0,1.3,1.1,73.10288476574539,73.10288476574539,73.10288476574539,73.10288403682013,25.932729512441533,10.814,8.061,,
492_crsuc_c0p800_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,335.0,25.21,Histidine,6.4,10.0,none,0.0,Sucrose,0.8,none,0.0,none,0.0,1.3,1.1,65.78809421247695,65.78809421247695,65.78809421247695,65.78809356612045,23.961122756480314,10.814,8.061,,
502_crsuc_c0p800_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,240.0,25.29,Histidine,6.3,11.0,none,0.0,Sucrose,0.8,none,0.0,none,0.0,1.3,1.1,16.959301608283802,15.621913119428442,13.664706432453832,11.095224853011945,5.323715091165001,12.23,8.061,,
502_crsuc_c0p800_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,240.0,25.29,Histidine,6.3,11.0,none,0.0,Sucrose,0.8,none,0.0,none,0.0,1.3,1.1,21.10016341783201,19.371165458978155,16.84085628177676,13.51898799654129,6.057484715412246,12.23,8.061,,
496_crsuc_c0p800_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,26.0,26.0,Histidine,6.0,14.5,none,0.0,Sucrose,0.8,none,0.0,none,0.0,1.3,1.1,0.9335411571473429,0.933541080389981,0.9009162164555423,0.8882693118713668,0.8868734673738575,17.132,8.061,,
496_crsuc_c0p800_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,26.0,26.0,Histidine,6.0,14.5,none,0.0,Sucrose,0.8,none,0.0,none,0.0,1.3,1.1,0.857208735148813,0.8572086646676343,0.8272514226826103,0.8156386116146161,0.8143569004795327,17.132,8.061,,
498_crsuc_c0p900_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.9,none,0.0,none,0.0,1.3,1.1,3.7786206575192893,3.7762039125220936,3.7658416539443933,3.7219000778852305,2.7643208887092756,2.875,8.061,,
498_crsuc_c0p900_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.9,none,0.0,none,0.0,1.3,1.1,3.8748320302380965,3.8723418004640804,3.8616644617849136,3.8163867758285193,2.829690947087391,2.875,8.061,,
493_crsuc_c0p900_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,168.0,25.25,Histidine,6.3,12.5,none,0.0,Sucrose,0.9,none,0.0,none,0.0,1.3,1.1,3.559652316900907,3.5586331045149437,3.529826549782506,3.132993729131477,1.5582630423089532,12.23,8.061,,
493_crsuc_c0p900_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,168.0,25.25,Histidine,6.3,12.5,none,0.0,Sucrose,0.9,none,0.0,none,0.0,1.3,1.1,3.7393079987525764,3.73823734670907,3.707976924921223,3.291115948532431,1.6369085909320842,12.23,8.061,,
494_crsuc_c0p900_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,55.0,25.64,Histidine,6.1,14.0,none,0.0,Sucrose,0.9,none,0.0,none,0.0,1.3,1.1,1.508472020963835,1.4998938385747687,1.323556795463457,1.2167654340289795,1.112687311359732,15.389,8.061,,
494_crsuc_c0p900_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,55.0,25.64,Histidine,6.1,14.0,none,0.0,Sucrose,0.9,none,0.0,none,0.0,1.3,1.1,1.4457439075882856,1.4383796394031174,1.2869963722314546,1.1953172507353762,1.1059674126482186,15.389,8.061,,
498_crsuc_c1p000_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,none,0.0,none,0.0,1.3,1.1,3.79664193913998,3.794211429763164,3.7837901537628746,3.7395983119393454,2.776565306373246,2.875,8.061,,
498_crsuc_c1p000_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,none,0.0,none,0.0,1.3,1.1,3.970050593070236,3.9674876368124257,3.9564984693588543,3.9098984608889675,2.894386448618266,2.875,8.061,,
502_crsuc_c1p000_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,240.0,25.29,Histidine,6.3,11.0,none,0.0,Sucrose,1.0,none,0.0,none,0.0,1.3,1.1,20.019115322944877,18.392354215005835,16.01166397795022,12.8862200730312,5.8659206664624755,12.23,8.061,,
502_crsuc_c1p000_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,240.0,25.29,Histidine,6.3,11.0,none,0.0,Sucrose,1.0,none,0.0,none,0.0,1.3,1.1,19.892813560112096,18.277997059039375,15.914787206050814,12.81229209093554,5.843539722273061,12.23,8.061,,
486_crsuc_c1p000_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,12.0,25.75,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,none,0.0,none,0.0,1.3,1.1,1.3256157957905017,1.319925473139118,1.2803537050328921,1.1793128007875913,0.9390331656119763,2.875,8.061,,
486_crsuc_c1p000_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,12.0,25.75,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,none,0.0,none,0.0,1.3,1.1,1.1199280102614564,1.115120620560047,1.081688964375459,0.9963259661328481,0.7933290687037045,2.875,8.061,,
492_crtre_c0p050_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,335.0,25.21,Histidine,6.4,10.0,none,0.0,Trehalose,0.05,none,0.0,none,0.0,1.3,1.1,23.88981466744381,23.88981466744381,23.88981466744381,23.889814494031736,12.667985869980114,10.814,8.061,,
492_crtre_c0p050_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,335.0,25.21,Histidine,6.4,10.0,none,0.0,Trehalose,0.05,none,0.0,none,0.0,1.3,1.1,19.184082739920505,19.184082739920505,19.184082739920505,19.184082619626352,11.399616968302983,10.814,8.061,,
498_crtre_c0p050_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.05,none,0.0,none,0.0,1.3,1.1,0.7202297308582917,0.7201489381328875,0.71980252379757,0.7183335398160183,0.6863212950100346,2.875,8.061,,
498_crtre_c0p050_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.05,none,0.0,none,0.0,1.3,1.1,0.9320934195452604,0.9318508085707291,0.9308105673972507,0.9263993826828831,0.8302704073270103,2.875,8.061,,
499_crtre_c0p050_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,99.0,25.85,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.05,none,0.0,none,0.0,1.3,1.1,0.249559641766875,0.24841098714977375,0.2375684142712655,0.20990975825240588,0.15200571235775126,2.875,8.061,,
499_crtre_c0p050_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,99.0,25.85,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.05,none,0.0,none,0.0,1.3,1.1,0.8415745492013749,0.83770101225954,0.8011372741574571,0.707865698650342,0.5125994649928536,2.875,8.061,,
502_crtre_c0p100_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,240.0,25.29,Histidine,6.3,11.0,none,0.0,Trehalose,0.1,none,0.0,none,0.0,1.3,1.1,10.712731093796302,9.966093101092753,8.873422658475592,7.438931046838341,4.216809352683112,12.23,8.061,,
502_crtre_c0p100_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,240.0,25.29,Histidine,6.3,11.0,none,0.0,Trehalose,0.1,none,0.0,none,0.0,1.3,1.1,11.188154016617695,10.396554340237111,9.238084536638723,7.7172094852219715,4.301055317770086,12.23,8.061,,
493_crtre_c0p100_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,168.0,25.25,Histidine,6.3,12.5,none,0.0,Trehalose,0.1,none,0.0,none,0.0,1.3,1.1,1.4310127960646357,1.4306030633614455,1.4190225648287844,1.259492140592171,0.6264359984236058,12.23,8.061,,
493_crtre_c0p100_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,168.0,25.25,Histidine,6.3,12.5,none,0.0,Trehalose,0.1,none,0.0,none,0.0,1.3,1.1,0.9089920822456787,0.9087318163807883,0.9013757804993515,0.8000406331777018,0.3979177294337795,12.23,8.061,,
501_crtre_c0p100_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,51.0,25.72,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.1,none,0.0,none,0.0,1.3,1.1,0.48412253763856783,0.4841202729251988,0.4647781779255872,0.46040258747872814,0.4599196519347869,2.875,8.061,,
501_crtre_c0p100_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,51.0,25.72,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.1,none,0.0,none,0.0,1.3,1.1,0.7002808196142375,0.7002775437177218,0.672299300429456,0.6659700308206317,0.6652714669814399,2.875,8.061,,
492_crtre_c0p150_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,335.0,25.21,Histidine,6.4,10.0,none,0.0,Trehalose,0.15,none,0.0,none,0.0,1.3,1.1,31.42015897137712,31.42015897137712,31.42015897137712,31.420158712963122,14.697692338843398,10.814,8.061,,
492_crtre_c0p150_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,335.0,25.21,Histidine,6.4,10.0,none,0.0,Trehalose,0.15,none,0.0,none,0.0,1.3,1.1,67.71942917581103,67.71942917581103,67.71942917581103,67.71942850765377,24.481689002909903,10.814,8.061,,
493_crtre_c0p150_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,168.0,25.25,Histidine,6.3,12.5,none,0.0,Trehalose,0.15,none,0.0,none,0.0,1.3,1.1,1.6442858940534022,1.6438150962338152,1.630508681060082,1.4472024052769477,0.7197978093332643,12.23,8.061,,
493_crtre_c0p150_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,168.0,25.25,Histidine,6.3,12.5,none,0.0,Trehalose,0.15,none,0.0,none,0.0,1.3,1.1,1.953301873047651,1.9527425966674599,1.9369354637495158,1.719179845262797,0.8550717452913931,12.23,8.061,,
501_crtre_c0p150_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,51.0,25.72,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.15,none,0.0,none,0.0,1.3,1.1,0.6327121907987702,0.6327092309866446,0.6074305497636299,0.6017119781160996,0.6010808172378803,2.875,8.061,,
501_crtre_c0p150_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,51.0,25.72,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.15,none,0.0,none,0.0,1.3,1.1,0.8537579941611149,0.8537540003021372,0.8196439001810174,0.8119274750350146,0.8110758103236059,2.875,8.061,,
492_crtre_c0p200_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,335.0,25.21,Histidine,6.4,10.0,none,0.0,Trehalose,0.2,none,0.0,none,0.0,1.3,1.1,64.94078598933534,64.94078598933534,64.94078598933534,64.94078535254319,23.732741833614238,10.814,8.061,,
492_crtre_c0p200_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,335.0,25.21,Histidine,6.4,10.0,none,0.0,Trehalose,0.2,none,0.0,none,0.0,1.3,1.1,48.1651805963587,48.1651805963587,48.1651805963587,48.16518014892824,19.211095357577623,10.814,8.061,,
497_crtre_c0p200_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.2,none,0.0,none,0.0,1.3,1.1,33.85257624541067,27.798024129865404,22.501294940804083,17.97901867800544,10.625114412014856,2.875,8.061,,
497_crtre_c0p200_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.2,none,0.0,none,0.0,1.3,1.1,35.618067962421364,29.247756670005362,23.674790557563526,18.916666918596945,11.17923919562704,2.875,8.061,,
494_crtre_c0p200_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,55.0,25.64,Histidine,6.1,14.0,none,0.0,Trehalose,0.2,none,0.0,none,0.0,1.3,1.1,0.9937537913654899,0.9927922353919423,0.9730260507305489,0.9610554645558503,0.94938901401549,15.389,8.061,,
494_crtre_c0p200_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,55.0,25.64,Histidine,6.1,14.0,none,0.0,Trehalose,0.2,none,0.0,none,0.0,1.3,1.1,1.0780146077448494,1.0769715210219053,1.0555293529622645,1.0425437755770834,1.029888121619014,15.389,8.061,,
492_crtre_c0p250_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,335.0,25.21,Histidine,6.4,10.0,none,0.0,Trehalose,0.25,none,0.0,none,0.0,1.3,1.1,65.49005829746642,65.49005829746642,65.49005829746642,65.49005765447413,23.88079104783128,10.814,8.061,,
492_crtre_c0p250_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,335.0,25.21,Histidine,6.4,10.0,none,0.0,Trehalose,0.25,none,0.0,none,0.0,1.3,1.1,71.82440637026002,71.82440637026002,71.82440637026002,71.82440565576611,25.588132271613752,10.814,8.061,,
502_crtre_c0p250_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,240.0,25.29,Histidine,6.3,11.0,none,0.0,Trehalose,0.25,none,0.0,none,0.0,1.3,1.1,17.44892511520342,16.065231965419393,14.0402605318787,11.381815293567321,5.410477430315417,12.23,8.061,,
502_crtre_c0p250_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,240.0,25.29,Histidine,6.3,11.0,none,0.0,Trehalose,0.25,none,0.0,none,0.0,1.3,1.1,17.672545848534664,16.267704444863345,14.211783512152463,11.5127068124119,5.450103505518411,12.23,8.061,,
496_crtre_c0p250_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,26.0,26.0,Histidine,6.0,14.5,none,0.0,Trehalose,0.25,none,0.0,none,0.0,1.3,1.1,0.5775155111627762,0.5775154636784562,0.5573327809681538,0.5495090406760006,0.5486455309717835,17.132,8.061,,
496_crtre_c0p250_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,26.0,26.0,Histidine,6.0,14.5,none,0.0,Trehalose,0.25,none,0.0,none,0.0,1.3,1.1,0.8181742524863871,0.8181741852146908,0.7895810980672577,0.7784970964405451,0.7772737502392627,17.132,8.061,,
498_crtre_c0p300_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.3,none,0.0,none,0.0,1.3,1.1,4.231509107643641,4.22874645336627,4.216901042279818,4.166670098098643,3.072032374231151,2.875,8.061,,
498_crtre_c0p300_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.3,none,0.0,none,0.0,1.3,1.1,3.958648508181732,3.9560942606621885,3.94514243359741,3.898700768554481,2.8866393919686106,2.875,8.061,,
497_crtre_c0p300_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.3,none,0.0,none,0.0,1.3,1.1,43.48113755283283,35.70451188486736,28.90125387637525,23.0927235356064,13.647175857879821,2.875,8.061,,
497_crtre_c0p300_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.3,none,0.0,none,0.0,1.3,1.1,39.32084359336967,32.28828881711286,26.13596946364117,20.88320180641979,12.341408196758227,2.875,8.061,,
494_crtre_c0p300_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,55.0,25.64,Histidine,6.1,14.0,none,0.0,Trehalose,0.3,none,0.0,none,0.0,1.3,1.1,1.5373588286841366,1.5282216289054193,1.3403931684905372,1.2266424973330006,1.1157818795132046,15.389,8.061,,
494_crtre_c0p300_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,55.0,25.64,Histidine,6.1,14.0,none,0.0,Trehalose,0.3,none,0.0,none,0.0,1.3,1.1,1.3708845691474096,1.3649689785860009,1.2433653916553202,1.169721122847627,1.0979479275264221,15.389,8.061,,
493_crtre_c0p400_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,168.0,25.25,Histidine,6.3,12.5,none,0.0,Trehalose,0.4,none,0.0,none,0.0,1.3,1.1,5.016655352273022,5.015218965565571,4.974621585789771,4.41536092872375,2.196076452279558,12.23,8.061,,
493_crtre_c0p400_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,168.0,25.25,Histidine,6.3,12.5,none,0.0,Trehalose,0.4,none,0.0,none,0.0,1.3,1.1,4.824429167250585,4.823047819432114,4.784006033750032,4.2461749019337836,2.111928076759195,12.23,8.061,,
497_crtre_c0p400_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.4,none,0.0,none,0.0,1.3,1.1,52.288607040392975,42.936760549293346,34.75544550968086,27.77034857881929,16.411525912282045,2.875,8.061,,
497_crtre_c0p400_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.4,none,0.0,none,0.0,1.3,1.1,56.9799198995497,46.789029490782426,37.87369014601878,30.261893119113484,17.883961437122025,2.875,8.061,,
496_crtre_c0p400_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,26.0,26.0,Histidine,6.0,14.5,none,0.0,Trehalose,0.4,none,0.0,none,0.0,1.3,1.1,1.1097821069005904,1.1097819446322572,1.040811592288107,1.0140754971740773,1.0111246224361987,17.132,8.061,,
496_crtre_c0p400_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,26.0,26.0,Histidine,6.0,14.5,none,0.0,Trehalose,0.4,none,0.0,none,0.0,1.3,1.1,1.1306702820560233,1.1306700854384553,1.0470999724502832,1.014704335577312,1.0111288146922228,17.132,8.061,,
498_crtre_c0p450_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.45,none,0.0,none,0.0,1.3,1.1,5.2769949717603115,5.27343379135009,5.258164546024097,5.193414694451964,3.782379498895359,2.875,8.061,,
498_crtre_c0p450_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.45,none,0.0,none,0.0,1.3,1.1,5.858975356039224,5.854969667901445,5.837794510276848,5.764962560617393,4.177801480935053,2.875,8.061,,
502_crtre_c0p450_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,240.0,25.29,Histidine,6.3,11.0,none,0.0,Trehalose,0.45,none,0.0,none,0.0,1.3,1.1,22.59722952260395,20.7266510689626,17.98914533410247,14.395262988333192,6.322768051030646,12.23,8.061,,
502_crtre_c0p450_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,240.0,25.29,Histidine,6.3,11.0,none,0.0,Trehalose,0.45,none,0.0,none,0.0,1.3,1.1,27.509740217544728,25.174575936583146,21.75717016109755,17.270693976427502,7.193275518443706,12.23,8.061,,
496_crtre_c0p450_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,26.0,26.0,Histidine,6.0,14.5,none,0.0,Trehalose,0.45,none,0.0,none,0.0,1.3,1.1,1.3043428564129604,1.3043423742022284,1.0993840596514663,1.019932747515243,1.011163670771831,17.132,8.061,,
496_crtre_c0p450_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,26.0,26.0,Histidine,6.0,14.5,none,0.0,Trehalose,0.45,none,0.0,none,0.0,1.3,1.1,1.2498246022069106,1.2498242096478738,1.0829713521902002,1.018291475759,1.0111527289601159,17.132,8.061,,
497_crtre_c0p500_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.5,none,0.0,none,0.0,1.3,1.1,67.76247293476935,55.64311691035432,45.04068991293405,35.98848010060147,21.268219663801545,2.875,8.061,,
497_crtre_c0p500_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,321.0,26.03,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.5,none,0.0,none,0.0,1.3,1.1,66.44801137188114,54.56374753007265,44.166987211536025,35.29037284816183,20.8556571340066,2.875,8.061,,
498_crtre_c0p500_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.5,none,0.0,none,0.0,1.3,1.1,5.38090438119019,5.377263836360299,5.361654300834288,5.29546143492371,3.8529799276026697,2.875,8.061,,
498_crtre_c0p500_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.5,none,0.0,none,0.0,1.3,1.1,5.571756506354176,5.567970191586419,5.551735639440619,5.482892365307674,3.98265289880141,2.875,8.061,,
500_crtre_c0p500_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,25.0,25.73,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.5,none,0.0,none,0.0,1.3,1.1,1.7593717155297657,1.7593717155297388,1.7593717154935664,1.7593716671250341,1.6225459125730373,2.875,8.061,,
500_crtre_c0p500_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,25.0,25.73,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.5,none,0.0,none,0.0,1.3,1.1,1.5256037119643446,1.5256037119643244,1.525603711937252,1.5256036757367275,1.4231989957663767,2.875,8.061,,
502_crtre_c0p600_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,240.0,25.29,Histidine,6.3,11.0,none,0.0,Trehalose,0.6,none,0.0,none,0.0,1.3,1.1,29.987556470557408,27.418060218565422,23.657720355868427,18.721029676267086,7.632349891013796,12.23,8.061,,
502_crtre_c0p600_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,240.0,25.29,Histidine,6.3,11.0,none,0.0,Trehalose,0.6,none,0.0,none,0.0,1.3,1.1,26.773012066669338,24.50752162027814,21.19208030468186,16.839466222153053,7.062725704587642,12.23,8.061,,
498_crtre_c0p600_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.6,none,0.0,none,0.0,1.3,1.1,7.959691306064437,7.954081123173201,7.9300263859731075,7.828021301238418,5.605116364907625,2.875,8.061,,
498_crtre_c0p600_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.6,none,0.0,none,0.0,1.3,1.1,7.283826829048135,7.278732861120377,7.256891494772174,7.164272298539123,5.1459055765180155,2.875,8.061,,
496_crtre_c0p600_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,26.0,26.0,Histidine,6.0,14.5,none,0.0,Trehalose,0.6,none,0.0,none,0.0,1.3,1.1,2.093746444515565,2.0937446641823794,1.3370338220857896,1.0436977383847785,1.0113221040443943,17.132,8.061,,
496_crtre_c0p600_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,26.0,26.0,Histidine,6.0,14.5,none,0.0,Trehalose,0.6,none,0.0,none,0.0,1.3,1.1,1.7773811797459014,1.7773799196546554,1.2417921343760927,1.0341735637521798,1.0112586095468037,17.132,8.061,,
493_crtre_c0p700_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,168.0,25.25,Histidine,6.3,12.5,none,0.0,Trehalose,0.7,none,0.0,none,0.0,1.3,1.1,8.047486619883161,8.045182434724426,7.9800579947128085,7.082917900620706,3.522844330526457,12.23,8.061,,
493_crtre_c0p700_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,168.0,25.25,Histidine,6.3,12.5,none,0.0,Trehalose,0.7,none,0.0,none,0.0,1.3,1.1,8.313647466825044,8.311267073540426,8.243988721763703,7.317176808562376,3.6393581285538645,12.23,8.061,,
492_crtre_c0p700_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,335.0,25.21,Histidine,6.4,10.0,none,0.0,Trehalose,0.7,none,0.0,none,0.0,1.3,1.1,150.97705631696988,150.97705631696988,150.97705631696988,150.9770547090072,46.92270067117452,10.814,8.061,,
492_crtre_c0p700_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,335.0,25.21,Histidine,6.4,10.0,none,0.0,Trehalose,0.7,none,0.0,none,0.0,1.3,1.1,105.36580337597708,105.36580337597708,105.36580337597708,105.36580228287058,34.6287800467302,10.814,8.061,,
500_crtre_c0p700_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,25.0,25.73,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.7,none,0.0,none,0.0,1.3,1.1,2.753455911139646,2.75345591113959,2.7534559110647217,2.753455810952477,2.4702565334390827,2.875,8.061,,
500_crtre_c0p700_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,25.0,25.73,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.7,none,0.0,none,0.0,1.3,1.1,3.6006134497072972,3.600613449707217,3.600613449599371,3.6006133053911875,3.1926746607587164,2.875,8.061,,
502_crtre_c0p800_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,240.0,25.29,Histidine,6.3,11.0,none,0.0,Trehalose,0.8,none,0.0,none,0.0,1.3,1.1,64.55266981027384,58.7142826032173,50.170070821808814,38.95296486703835,13.75736236278097,12.23,8.061,,
502_crtre_c0p800_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,240.0,25.29,Histidine,6.3,11.0,none,0.0,Trehalose,0.8,none,0.0,none,0.0,1.3,1.1,41.99719163630378,38.291920495304716,32.869426197911594,25.750607677360996,9.760483088455054,12.23,8.061,,
498_crtre_c0p800_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.8,none,0.0,none,0.0,1.3,1.1,11.549118210778383,11.540766478447079,11.504956821205981,11.35310452322352,8.043924165633051,2.875,8.061,,
498_crtre_c0p800_d1,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.8,none,0.0,none,0.0,1.3,1.1,10.25321507790915,10.245853136595358,10.21428739854029,10.080431611289876,7.163433002747016,2.875,8.061,,
494_crtre_c0p800_d0,Nivolumab,mAb_IgG4,3.5,146,8.1,0.3,55.0,25.64,Histidine,6.1,14.0,none,0.0,Trehalose,0.8,none,0.0,none,0.0,1.3,1.1,3.279668409447603,3.2368140414987874,2.355880041059459,1.8223781767832636,1.3024309476389078,15.389,8.061,,
